-1.182690891744112571e-01,1.337461654032113811e-01,-3.143050438034949295e-02,5.566431033898738140e-02,-2.092993296546696511e-02,-1.180036702551941728e-03,1.234933445402705970e-01,-4.341894177915479013e-03,-6.817872364329095880e-02,1.200691970285162613e-01,1.343944384329704977e-01,-8.341089986193146733e-02,1.035997696754520359e-01,1.665799096174272187e-01,9.494785578572437212e-02
1.072850941279956533e-01,9.083038167367155080e-02,2.934769401812472103e-02,-6.113169627080483615e-02,-6.284825275132768785e-02,5.082374785089647379e-02,-1.494847345835293440e-01,-2.036145278932801894e-01,1.086966770962990714e-01,-2.833839733672369188e-02,3.559352690220952964e-02,2.925009108843092120e-02,-8.889120565191070689e-02,1.703609098808012423e-01,-3.149740816519677050e-02
-3.126462776413718031e-02,-3.218476483533391080e-02,9.699338489454391310e-02,3.423178806069759883e-02,-2.010878255665203562e-02,1.320493362543477267e-01,5.812703202426873494e-02,2.224168175816975540e-02,1.388469276304211408e-01,-9.913903781558666695e-03,-1.550672225988716790e-01,-9.443256689221005140e-02,1.873854953430613424e-01,-2.177330671771897375e-02,1.335140083643684278e-02
2.594034169228827055e-02,1.177988189573003081e-01,-9.223985215515848046e-02,2.757051699810511569e-03,-1.611556838369557210e-01,1.533445464666116087e-01,6.496329791307291213e-02,-9.555229474697515824e-02,-4.386939053010602274e-02,4.094483218790339468e-02,-8.526001802207389124e-02,-4.984807671490235070e-02,8.025424043808282448e-02,1.532081500483107317e-01,2.751982672949722653e-01
-1.187418225855101372e-01,1.393887670691575931e-01,-4.638042772271943476e-02,7.139533373302263397e-02,6.143396945975709844e-03,2.339847021133934987e-02,-2.943256076241891339e-01,2.557252282040608365e-02,-2.415011314434950263e-01,3.177274583954807496e-02,-4.994982351004796650e-02,2.540919312349190218e-01,-5.275865472322605054e-02,-1.381710684584254722e-01,-7.291695047484376968e-02
-5.053643203428312414e-03,-1.506703754554142016e-01,7.277961894038305346e-02,-3.161195723790721224e-01,1.290075601278004858e-01,1.009377581834584869e-02,-3.635393760601133284e-01,2.552387476429238133e-01,-8.894520772763131466e-02,2.157017823737509415e-02,1.476599590282228758e-01,9.734854929596489792e-02,2.856076411967748419e-01,-8.136835661487823446e-02,-1.076845220518881513e-01
-2.726934698754035838e-02,-1.810676399034920059e-01,8.344451046710595066e-02,4.045517572743433099e-02,-6.518585284276803837e-02,3.529536286326723782e-01,1.876488061209233005e-01,-1.309729175267303758e-01,-1.545802998068877138e-02,5.860938679599461687e-02,1.224819724790190967e-01,6.192370182218394359e-02,-3.107360065796838100e-02,-3.067544716912318226e-01,-9.314169787936719958e-02
-4.347637484828158205e-02,-7.812392340938838220e-02,-4.453310974447972914e-02,-2.093916711398587371e-01,1.000456145230500943e-01,-3.613061321249793068e-01,1.607216024197222759e-01,-2.786930394020250557e-01,-8.351635890555936248e-02,-2.509753395057936487e-01,-2.740436741905780127e-02,-1.687463000127571722e-01,6.136203354068955895e-02,9.637711714930552453e-03,6.921920847669156551e-02
-1.946140313492241980e-01,-1.891089777508949549e-02,8.736452513824569110e-02,-1.313143351421610094e-01,2.039980003793656071e-01,1.870354870843981554e-01,-6.490556190768985434e-02,1.483918383374641103e-01,-4.560758361496890234e-02,-1.552591741822755278e-01,7.253313774623929011e-02,-3.277264893542046753e-01,-3.580233485167741425e-02,4.859109920973614938e-01,-1.712947008263713058e-02
2.048881421269336256e-01,3.985598950862283552e-01,2.121191171279874776e-01,3.966354789875204956e-01,1.739171247514496033e-01,5.044470308993778129e-01,5.640449510986410980e-02,6.152037336731040751e-02,1.424089037049398043e-01,-2.692025213066785022e-02,1.079479013868237247e-01,1.818083961001282778e-01,-1.136242255008316215e-01,-1.423968892622556881e-01,-1.175025031228411065e-01
2.480496303433652461e-01,-1.462526200969211376e-01,-4.820956369015058640e-02,2.747006965466130754e-02,1.505227815436300798e-01,-1.996901921331508678e-01,-3.878962545345230328e-01,-8.526164156349556877e-02,-7.863084072018410031e-02,-3.163465549019107148e-01,-1.011091725362803784e-01,1.321876631935090807e-01,3.127870588739883884e-01,-8.306747259391414340e-02,1.157880714479811585e-01
-1.214703132386208556e-02,-9.894490476487327602e-02,3.513737086866026982e-02,-8.801684447523321075e-02,-3.668982311722326223e-03,-1.216210085409345776e-02,3.566011771589963075e-01,3.187726740543561643e-01,-1.446509389620054264e-02,1.249937215879909219e-01,-2.374048900333619316e-01,1.892143869565094116e-01,3.725514520039119315e-02,-4.392448654292005483e-01,1.506296253450735770e-02
1.584704161570548928e-02,-3.284608988858334078e-02,4.196900000518394291e-02,-1.937786451916150010e-01,7.303133554337808142e-02,-6.377739050950223532e-02,2.326376788033436283e-01,-2.235128050237208119e-01,-1.383081421887215889e-01,1.639007825215858527e-01,1.731355410890427771e-01,8.401867913929160492e-02,-1.333086726255497123e-01,1.016522431293927498e-01,-1.485119749475056761e-01
4.828683021724218538e-02,-4.157029662703316808e-02,-3.254962449441151096e-02,1.292089101097121939e-01,8.706654098678698328e-02,2.012585423840043408e-01,9.386844118134049508e-04,-1.611371237980148419e-01,3.406836253978948736e-01,-3.492670368759240862e-01,1.339523146775037921e-01,-1.672546025833824002e-01,9.943809232633848971e-02,8.479866705334915267e-02,7.625167733714537099e-02
-5.017069304797899462e-03,7.955807083583923967e-02,4.390531501298235162e-03,-4.916238738096750244e-02,-3.395814675440239627e-02,5.780633698328555004e-02,-1.176905703480336102e-02,3.336686598950072136e-01,-6.797363151015708982e-02,-7.628589527087373257e-02,-9.191583293211474937e-02,5.010290229328168143e-03,-5.731512410680577457e-03,1.273040294275880890e-01,1.811005880703241144e-01
2.264156445719742172e-01,2.310908944070853566e-01,-9.998102593625730200e-03,-1.756829851690941413e-03,-5.580940109362178547e-02,3.400479537051866452e-01,3.339449573898409240e-03,8.280228790410185113e-02,1.156474008964351596e-01,7.929240661976642845e-02,1.802535254958947397e-01,1.601459462421877533e-01,3.644129206343168538e-03,-1.605485369538635632e-01,-2.183417013888112046e-01
-5.509154816554531070e-02,-8.380274216204736115e-02,-5.475120943553059283e-02,1.094194824509614750e-01,2.172043028953458410e-01,7.893520065513423556e-02,-3.398275251215864823e-01,-1.249173264666810501e-01,5.469025653659032038e-03,-1.960011360062118568e-01,-1.252394643353129944e-01,8.172270815733038984e-04,7.228277846878859714e-02,6.988140244175788940e-02,-3.160489019969699859e-02
3.180688859680440989e-02,-6.892643565040049158e-02,1.858594702477485150e-01,-1.111973458480457200e-02,6.312230039420423100e-02,-1.556404219378973441e-02,8.123465772832602627e-02,2.771610402804471351e-01,7.688420381470494058e-02,-4.952559324635488758e-02,-2.952832587806972914e-02,-9.066688661779287450e-03,3.575068767203147535e-02,-1.905754230360409140e-01,9.044474778502868684e-02
-8.142419370743650409e-02,-8.350492157140967930e-02,-4.052220875012439716e-02,-9.874015871792038435e-02,1.056049435168923967e-01,1.104110655582239975e-01,9.284786867320295178e-02,-3.348655902835993153e-02,-2.860422680719838101e-02,1.561392444717235595e-02,-1.353078290701425768e-01,5.389153116247858560e-02,-8.547266044064681656e-02,1.761416926266726191e-01,-3.777668460912389503e-02
